"","SPECIES","YEAR","REGION","DISTRICT","TOTAL_AREA","SHELL_TEXT","SEX_TEXT","ABUNDANCE","ABUNDANCE_CV","ABUNDANCE_CI","BIOMASS_MT","BIOMASS_MT_CV","BIOMASS_MT_CI","BIOMASS_LBS","BIOMASS_LBS_CV","BIOMASS_LBS_CI","bin"
"119","SNOW",2010,"EBS","ALL",140350,"new_hardshell","female",70229424.0162257,0.231258300361918,31832628.9774421,5798.54493161373,0.234819036215808,2668.75311529937,12783603.3300423,0.234819036215808,5883593.49011844,"Large (60-70mm)"
"120","SNOW",2011,"EBS","ALL",140350,"new_hardshell","female",194886073.852277,0.229031013391343,87484511.7808845,16010.1291813952,0.226327130718647,7102.11213611769,35296292.9720254,0.226327130718647,15657477.078192,"Large (60-70mm)"
"121","SNOW",2012,"EBS","ALL",140350,"new_hardshell","female",235536263.105484,0.17946455214219,82850003.5440824,19618.7107857848,0.177196474847383,6813.67812889113,43251853.6098503,0.177196474847383,15021588.9409498,"Large (60-70mm)"
"122","SNOW",2013,"EBS","ALL",140350,"new_hardshell","female",163565880.363979,0.197821126219741,63419301.8628624,14696.0074682726,0.207100402153105,5965.35615117962,32399150.5154127,0.207100402153105,13151359.1182755,"Large (60-70mm)"
"123","SNOW",2014,"EBS","ALL",140350,"new_hardshell","female",165253148.434011,0.365732907096281,118459488.191825,13621.8844933973,0.343348152857443,9167.01580332099,30031114.706355,0.343348152857443,20209810.4148469,"Large (60-70mm)"
"124","SNOW",2015,"EBS","ALL",140350,"new_hardshell","female",30855546.0203367,0.23231577831855,14049731.1707504,2653.03617971185,0.240805921420886,1252.17897076418,5848943.57837607,0.240805921420886,2760582.08555007,"Large (60-70mm)"
"125","SNOW",2016,"EBS","ALL",140350,"new_hardshell","female",29373091.4928608,0.342913453947432,19741959.3835844,2516.73521559484,0.351489204611451,1733.82630792823,5548451.3895039,0.351489204611451,3822432.70081517,"Large (60-70mm)"
"126","SNOW",2017,"EBS","ALL",140350,"new_hardshell","female",67470629.5264919,0.307228620511618,40628660.5315701,5784.37810027284,0.310070793818266,3515.39075022132,12752370.8131883,0.310070793818266,7750109.97257595,"Large (60-70mm)"
"127","SNOW",2018,"EBS","ALL",140350,"new_hardshell","female",134661984.720105,0.279701966510161,73823835.0031344,11688.6868218228,0.284747392413328,6523.51326277013,25769143.3870965,0.284747392413328,14381884.9130337,"Large (60-70mm)"
"128","SNOW",2019,"EBS","ALL",140350,"new_hardshell","female",109920967.92309,0.309384395049559,66655351.0417283,9654.11795077938,0.320662582854344,6067.60021866372,21283686.8282848,0.320662582854344,13376768.7024008,"Large (60-70mm)"
"129","SNOW",2021,"EBS","ALL",140350,"new_hardshell","female",1839783.78457743,0.290461874867601,1047398.61294197,154.260345597102,0.290051800536524,87.6972423439789,340085.847557586,0.290051800536524,193339.324345292,"Large (60-70mm)"
"130","SNOW",2022,"EBS","ALL",140350,"new_hardshell","female",18340250.5990411,0.57568658608192,20694143.0602877,1614.63285368583,0.579561104530388,1834.12566418269,3559656.11521606,0.579561104530388,4043554.93057062,"Large (60-70mm)"
"131","SNOW",2023,"EBS","ALL",140350,"new_hardshell","female",24239031.9272801,0.362160653923665,17205710.3603903,2079.06149126971,0.366509293005189,1493.51090026797,4583545.9958679,0.366509293005189,3292627.91670853,"Large (60-70mm)"
"132","SNOW",2024,"EBS","ALL",140350,"new_hardshell","female",429310553.903881,0.268095974621237,225589005.473526,33208.2018314251,0.266780402571673,17364.2230084072,73211552.9884805,0.266780402571673,38281558.8551619,"Large (60-70mm)"
